customer_id,tenure_days,mrr_brl,seats,logins_7d,logins_30d,feature_adoption,avg_session_min,api_calls_7d,days_since_last_login,tickets_30d,failed_pay_90d,nps_last,is_anomalous
C004430,677,1451.06,10,43,182,0.581,24.6,309,2,1,0,5.1,0
C002911,430,7910.89,18,57,192,0.79,28.7,1042,1,0,0,5.6,0
C004393,490,2889.33,15,85,288,0.684,29.6,328,8,0,0,10.0,0
A000925,190,5473.4,14,5,48,0.544,5.4,47,7,1,1,5.6,1
C004448,559,2675.21,15,68,235,0.693,15.4,1478,11,0,0,10.0,0
C003510,112,7922.48,15,65,244,0.686,29.8,2511,0,0,0,4.8,0
C001671,828,17439.65,17,68,241,0.42,23.6,1010,2,0,0,7.1,0
C000695,167,13418.83,11,42,167,0.732,22.8,728,8,0,1,3.4,0
C007212,865,2400.74,12,72,308,0.723,24.2,1609,1,0,1,7.6,0
C007164,508,2117.45,21,76,334,0.552,20.4,181,2,1,0,7.4,0
C006106,746,5112.32,11,63,261,0.462,22.5,446,2,1,0,5.3,0
C000796,170,9653.57,14,67,251,0.684,24.8,1981,0,0,0,1.9,0
A000102,93,10541.71,16,8,89,0.112,4.5,121,2,0,2,8.3,1
C004218,889,10077.47,18,92,321,0.883,23.0,1071,0,0,0,7.5,0
C001085,86,26660.79,13,57,197,0.807,24.9,2461,0,0,1,3.7,0
C006930,230,3701.47,14,73,279,0.735,33.6,1621,6,0,0,9.2,0
C006974,203,3483.91,17,84,332,0.462,24.0,1544,4,0,1,6.5,0
C003419,309,8214.14,17,71,249,0.852,12.4,1522,0,0,1,8.2,0
A000838,315,4535.32,18,8,100,0.182,8.5,61,30,0,1,1.2,1
C008061,572,8979.14,10,48,164,0.653,30.6,533,13,0,0,6.5,0
A000219,309,4738.42,17,3,49,0.058,6.1,100,3,0,0,4.5,1
C000347,285,6063.41,18,78,328,0.946,25.7,1637,21,0,0,8.4,0
C003289,353,2789.67,16,69,261,0.847,24.5,1857,1,2,0,5.7,0
C002200,623,2592.21,16,72,246,0.803,20.7,671,1,2,0,10.0,0
A000306,169,29067.39,17,8,104,0.664,6.0,88,18,1,1,3.1,1
C009402,261,7246.42,21,86,391,0.687,25.9,533,2,0,0,6.5,0
C003049,259,7324.66,21,98,432,0.68,30.4,6171,0,1,0,0.6,0
C007877,350,1890.82,17,77,272,0.885,20.3,386,15,0,0,2.7,0
C007199,256,9993.03,12,58,218,0.64,16.5,343,12,0,0,5.1,0
C001524,436,3032.91,10,59,205,0.865,18.2,723,0,0,0,8.5,0
C001684,1129,3616.96,18,74,300,0.69,19.2,756,4,0,0,1.4,0
C005502,345,10180.82,9,3,183,0.435,26.8,542,2,1,0,3.8,0
C007909,364,2263.68,15,83,322,0.68,32.2,1653,0,0,0,3.5,0
C005082,117,10078.71,13,47,175,0.865,16.8,777,0,0,0,3.6,0
C000622,180,5690.16,15,58,199,0.815,18.3,760,0,1,0,5.6,0
C000484,180,2573.81,11,72,263,0.986,21.6,2427,1,0,0,7.4,0
C007624,288,5598.15,15,72,253,0.892,25.5,573,6,1,0,5.6,0
C008224,339,3109.27,13,69,310,0.854,15.1,2204,2,0,0,5.7,0
C005027,1407,4759.35,18,2,404,0.702,17.0,437,30,0,0,4.5,0
A000301,903,2898.65,12,9,65,0.487,6.2,303,7,0,1,7.6,1
C003059,697,7033.75,21,80,364,0.922,15.0,689,0,1,0,5.7,0
C001122,753,5746.64,14,76,273,0.488,16.9,387,7,0,1,6.4,0
C000748,157,2513.12,14,71,247,0.512,16.2,447,1,0,0,2.6,0
C008643,714,4843.02,16,71,81,0.655,7.8,719,0,0,0,5.1,0
C006224,184,3077.56,11,70,251,0.742,19.5,1246,1,0,0,5.8,0
C002629,545,6341.34,13,62,246,0.771,25.8,391,0,0,1,2.0,0
C000400,223,1352.12,21,134,460,0.712,14.2,1776,3,0,1,6.8,0
C000071,53,1906.47,15,56,216,0.745,21.8,1012,3,0,0,3.0,0
C001731,135,3426.7,19,96,393,0.804,30.9,2770,3,0,0,9.6,0
C009680,861,5701.6,13,70,265,0.961,29.5,457,8,0,0,7.4,0
C005126,519,2294.47,9,37,157,0.733,17.8,816,1,0,0,4.3,0
C006523,254,7494.05,17,92,332,0.312,24.5,2615,6,1,0,6.4,0
C004221,175,2301.21,13,60,241,0.624,12.2,4020,1,0,0,10.0,0
C002615,1221,8255.44,14,51,195,0.755,14.4,5288,14,1,1,7.2,0
C001282,186,2396.73,12,51,189,0.876,25.3,1449,10,0,0,9.4,0
C007034,101,6568.52,20,104,444,0.641,28.7,1228,2,0,0,9.1,0
C007031,490,11215.06,14,79,297,0.457,21.3,127,0,0,0,8.2,0
C000609,126,4831.94,18,84,289,0.683,27.1,572,16,0,0,5.8,0
C003740,526,5949.44,16,80,348,0.578,37.4,1913,1,0,0,3.9,0
C005515,456,2241.01,18,108,403,0.849,22.4,442,1,0,1,8.9,0
C009198,550,786.95,17,106,392,0.5,19.8,1594,3,1,0,2.0,0
C003405,263,17507.53,19,72,284,0.614,25.6,781,1,1,0,5.6,0
C004990,770,10355.86,17,70,243,0.585,25.0,638,4,0,0,3.3,0
C006128,485,7100.41,15,85,336,0.749,25.0,2024,0,0,0,6.3,0
C009251,285,8407.42,18,83,289,0.793,24.0,4191,12,0,0,7.1,0
C005415,228,18460.79,14,62,223,0.949,22.2,997,0,0,0,5.2,0
C004825,267,10132.1,13,86,291,0.837,21.7,1532,1,0,0,4.0,0
C005481,734,7507.33,16,68,243,0.907,21.0,195,7,0,0,8.6,0
A000460,558,4066.05,11,14,97,0.055,8.0,39,30,0,0,1.0,1
C004148,122,1228.73,11,45,194,0.559,19.5,1177,8,0,0,5.3,0
C006866,819,23782.61,15,63,246,0.774,21.6,5052,3,0,1,9.7,0
C009803,145,759.67,11,57,238,0.692,22.8,1425,10,0,0,4.9,0
A000853,403,7032.08,12,65,81,0.421,14.3,220,1,0,0,2.5,1
C001435,777,9070.19,12,44,182,0.877,29.2,1708,5,1,1,7.1,0
C002616,330,2953.31,17,98,372,0.681,24.1,32,11,0,0,3.4,0
C003127,162,3995.66,25,128,517,0.867,29.2,939,6,0,0,4.0,0
C000972,241,8721.03,18,86,334,0.61,20.0,576,1,1,0,5.2,0
C009264,336,1680.62,15,80,301,0.845,25.5,1090,4,1,0,6.6,0
C003001,342,4374.96,11,2,253,0.937,9.4,15,3,0,0,6.0,0
C004229,394,3968.02,17,86,354,0.581,19.7,937,1,1,0,3.8,0
C000174,476,5601.06,16,110,417,0.895,13.0,613,0,1,0,4.5,0
C000593,582,8256.4,10,39,154,0.669,26.6,2505,5,0,0,7.2,0
C007889,114,3508.45,13,64,235,0.73,25.4,6268,3,0,0,4.5,0
C003651,429,18851.97,7,33,146,0.856,19.2,612,2,1,0,9.8,0
A000687,475,1792.25,16,9,86,0.13,4.6,116,0,0,0,8.1,1
C003048,310,2674.27,17,62,248,0.563,27.1,571,1,0,0,3.7,0
C006664,1050,12909.24,13,52,203,0.936,30.2,389,7,0,0,2.0,0
C008343,319,6213.12,13,74,265,0.66,12.8,469,4,0,0,7.0,0
C001434,677,3837.42,12,55,190,0.682,14.5,451,1,2,0,5.0,0
C004129,306,1714.73,12,48,197,0.664,14.2,482,3,0,0,7.8,0
C001495,106,18652.63,12,61,228,0.699,14.5,913,2,1,0,4.1,0
C005426,163,1990.07,14,64,218,0.434,10.3,968,5,1,0,4.2,0
A000800,544,12874.85,17,7,63,0.389,4.5,88,14,0,2,1.6,1
C005533,623,21230.16,17,73,322,0.791,17.1,1684,0,0,1,3.9,0
C002408,564,20407.58,17,83,372,0.684,19.8,1369,2,0,0,3.2,0
C003144,418,6663.72,16,98,370,0.77,27.2,1106,5,0,0,4.2,0
C001394,707,4158.14,11,46,174,0.692,13.4,1079,5,1,0,4.2,0
C001733,775,5941.66,22,102,375,0.79,28.5,949,1,0,0,3.9,0
C001214,649,4336.1,9,34,121,0.538,18.5,1702,6,0,0,3.4,0
C007266,297,6375.05,16,63,227,0.545,19.0,321,11,0,0,10.0,0
C004561,700,2502.31,20,93,399,0.549,20.8,2246,2,0,0,3.8,0
C004769,567,2831.17,20,117,410,0.654,10.3,701,10,0,0,8.0,0
C001982,483,2051.64,11,43,180,0.798,17.2,1804,3,0,0,8.1,0
C002146,392,1648.11,11,38,171,0.87,19.0,281,1,1,0,6.7,0
C003147,711,1109.17,14,38,168,0.589,30.0,3607,7,1,0,5.6,0
C003995,330,6650.74,17,75,310,0.437,27.3,210,1,0,2,4.9,0
C006951,190,4606.98,21,85,372,0.914,23.5,2635,10,0,0,9.0,0
C007423,720,1900.12,15,87,326,0.353,26.7,264,1,1,1,7.9,0
C009259,555,5628.84,20,145,493,0.516,18.0,3652,1,0,0,0.0,0
C000901,70,3010.06,18,87,365,0.893,24.2,1165,0,0,1,5.5,0
C006533,253,5426.07,13,59,212,0.659,25.0,1569,1,1,1,6.2,0
A000677,709,9725.37,20,18,145,0.223,7.0,177,14,1,2,1.0,1
C009542,1395,9309.32,13,50,188,0.881,28.2,907,2,0,0,4.9,0
C006665,151,1334.94,21,10,445,0.521,25.1,68,0,0,1,6.8,0
C005993,356,5679.69,8,46,165,0.526,17.5,245,7,0,1,7.5,0
C008574,322,4590.91,15,45,182,0.583,23.0,580,1,1,0,7.3,0
C004696,104,6299.4,12,51,215,0.81,18.5,481,11,0,0,4.0,0
C009657,1449,2484.0,21,109,368,0.446,24.0,1219,1,0,0,3.3,0
C006023,467,3214.07,15,75,277,0.592,6.2,400,22,1,0,6.5,0
C007690,582,5485.36,13,77,290,0.965,22.3,1465,7,0,0,4.3,0
C002338,190,4634.57,12,56,211,0.857,5.3,1378,6,0,1,3.7,0
C006731,833,1800.97,21,107,420,0.838,29.4,437,0,0,1,8.7,0
C003376,1053,3383.81,14,67,263,0.487,25.2,778,8,0,0,10.0,0
C009246,545,12713.61,17,77,333,0.844,22.7,758,5,1,0,8.2,0
C001596,481,4722.31,20,73,289,0.66,19.9,1296,3,0,1,0.0,0
C007682,241,4921.61,16,67,284,0.529,21.2,1605,9,0,0,2.9,0
C005268,467,1701.76,16,55,250,0.599,15.4,1236,9,0,1,10.0,0
A000109,1026,7772.64,15,7,89,0.214,5.2,71,30,0,2,6.5,1
C009294,786,2827.74,15,61,251,0.366,22.6,2777,0,1,0,5.0,0
C006995,747,3695.0,15,35,120,0.791,24.0,1302,2,1,0,6.9,0
C002626,637,1812.94,10,33,132,0.726,22.1,803,3,0,0,9.1,0
C004416,546,19501.01,14,88,302,0.817,18.2,1130,10,0,0,6.5,0
C000048,134,39275.28,14,62,249,0.849,17.2,606,5,0,0,4.0,0
C008671,134,4932.45,12,61,217,0.862,27.6,405,2,0,0,9.9,0
C000040,523,15246.02,25,110,420,0.402,27.0,490,8,0,0,7.5,0
C001598,373,15755.0,17,89,358,0.446,18.8,640,7,0,1,5.0,0
C007251,176,7924.77,12,56,210,0.881,26.2,220,5,0,0,5.5,0
A000949,88,4100.5,12,8,98,0.105,4.0,66,8,1,0,7.0,1
C006674,119,3021.81,13,59,227,0.585,25.1,474,9,0,1,6.9,0
C003245,422,4626.86,17,64,269,0.873,19.4,343,9,0,0,8.2,0
C009916,1162,10010.3,17,85,339,0.658,22.8,2019,9,0,0,8.4,0
C001595,306,3053.61,10,42,164,0.462,18.3,784,3,2,0,7.8,0
C002520,878,5037.54,14,57,208,0.804,23.6,1431,2,1,0,10.0,0
C001158,196,2331.44,22,77,315,0.599,15.9,536,0,0,0,7.1,0
C007274,581,979.5,14,73,288,0.542,25.2,372,0,0,0,4.8,0
C000435,374,12392.6,15,64,238,0.581,21.1,604,0,0,0,6.9,0
C000563,330,4019.89,16,69,254,0.904,32.0,278,0,0,0,6.9,0
C001195,202,5962.01,29,140,636,0.793,18.5,1582,13,0,0,9.2,0
C002345,464,11856.95,17,78,294,0.143,19.4,1657,0,1,0,8.6,0
C001531,88,2983.44,10,46,158,0.884,20.1,651,11,0,0,5.7,0
A000570,432,4793.33,16,9,81,0.306,7.0,88,20,2,1,7.4,1
C005736,423,2703.73,18,78,299,0.916,28.7,910,8,0,0,3.4,0
C004522,190,2521.29,18,89,307,0.872,20.9,140,11,1,0,10.0,0
C002627,533,5178.43,17,56,248,0.64,21.8,369,10,1,0,9.0,0
C002496,305,3595.86,12,47,212,0.623,14.7,2463,13,0,0,10.0,0
C009262,640,3371.58,15,86,289,0.7,16.8,1897,4,1,1,7.0,0
C001567,456,5048.53,13,82,288,0.615,16.3,3136,1,0,2,2.7,0
C000534,242,5778.23,10,35,148,0.376,25.9,1356,3,0,0,4.8,0
C005266,188,7252.52,19,64,288,0.934,27.2,1336,11,0,0,10.0,0
C002076,176,10994.69,18,78,335,0.664,24.1,533,1,0,0,8.2,0
C002139,284,1301.31,13,56,246,0.715,14.9,994,2,0,0,3.8,0
C000762,577,6176.45,12,69,239,0.794,25.2,4480,0,1,0,6.3,0
C006598,296,1810.77,9,45,177,0.724,22.3,1327,0,0,0,8.9,0
C007965,322,2954.85,13,40,138,0.719,26.9,451,0,0,0,5.4,0
A000718,193,3115.3,10,6,49,0.448,6.2,142,5,1,2,3.8,1
C006803,135,21674.66,15,50,199,0.834,22.2,2275,4,0,0,5.2,0
C004355,892,6313.32,11,37,166,0.43,27.5,3171,6,0,0,8.8,0
C004961,561,4810.33,17,76,301,0.843,23.5,2696,7,0,0,9.9,0
A000845,72,7735.07,11,3,25,0.176,8.2,281,2,0,1,2.5,1
C002255,637,7913.15,15,64,241,0.725,25.3,760,2,0,1,4.4,0
C002755,506,12737.11,13,63,274,0.77,18.7,918,2,0,0,6.6,0
C002261,472,1691.7,14,67,285,0.853,30.1,2767,0,0,0,5.0,0
C006746,354,13604.63,10,47,210,0.804,23.9,1629,0,0,1,6.1,0
C003134,550,1267.62,16,67,285,0.817,18.8,1592,1,0,0,2.2,0
C008609,749,4454.09,17,72,297,0.72,17.4,1138,2,0,0,7.8,0
C002302,844,5023.61,15,68,309,0.753,11.9,1004,0,0,0,1.5,0
C000741,484,5960.33,24,123,464,0.808,19.9,2023,21,0,0,8.1,0
C009343,606,7597.06,19,63,283,0.415,32.5,544,0,1,0,6.0,0
C007529,1057,3859.4,16,68,254,0.852,29.0,3873,3,0,0,8.7,0
C002099,355,29230.13,12,65,238,0.63,19.9,1856,4,0,0,3.4,0
C004344,787,4344.29,14,75,259,0.976,17.9,357,4,0,0,7.4,0
C000292,861,3950.63,14,75,272,0.602,18.8,1291,4,0,0,0.0,0
A000210,656,9191.1,18,73,93,0.772,21.1,201,0,0,1,0.0,1
C005013,539,3798.24,19,130,478,0.653,24.3,6056,3,1,0,6.8,0
C004609,211,2430.99,12,54,237,0.655,16.3,947,7,0,0,3.2,0
A000612,741,3713.44,13,10,76,0.265,5.8,145,0,0,2,5.7,1
C001892,171,7611.8,21,83,306,0.782,24.7,942,2,1,0,5.8,0
A000859,154,5445.23,19,9,70,0.478,6.5,125,6,0,3,4.1,1
C004541,149,8026.33,10,39,177,0.689,23.0,4935,5,0,0,5.5,0
C004030,609,2986.78,14,45,206,0.903,25.1,1159,2,1,0,8.3,0
C000331,1019,5225.39,16,46,208,0.842,33.5,612,9,0,0,5.1,0
C008363,406,6442.85,16,88,337,0.677,21.1,5271,3,0,0,1.0,0
C007397,373,5099.67,14,41,152,0.861,29.6,1475,3,2,0,8.2,0
C008529,758,5034.56,16,87,359,0.54,15.0,398,0,0,0,1.1,0
C000015,269,6639.77,12,53,192,0.519,29.9,1657,17,2,0,5.3,0
C004922,542,5522.55,18,107,452,0.532,24.7,385,1,0,0,4.5,0
C004048,209,3281.04,17,88,357,0.821,26.7,702,5,3,0,3.6,0
A000954,252,5172.99,17,6,56,0.167,8.7,55,30,0,0,5.1,1
C000488,319,7878.86,18,97,325,0.944,18.6,610,0,0,0,4.5,0
C007392,246,7437.24,15,76,297,0.94,19.9,1990,2,0,0,2.9,0
A000061,552,1232.67,16,12,84,0.072,6.4,34,17,1,0,1.2,1
A000380,595,9385.03,16,9,88,0.378,4.5,222,0,0,2,0.0,1
C007373,473,4672.13,14,58,257,0.81,15.9,9390,8,1,0,7.5,0
A000487,217,12382.03,14,1,28,0.179,8.0,57,3,0,0,7.0,1
C003828,201,2413.94,17,72,43,0.91,18.1,1232,1,1,0,7.0,0
C004330,399,2653.95,12,44,201,0.73,27.6,1298,11,0,0,5.5,0
C008975,127,6015.22,13,46,193,0.955,19.6,1476,2,0,0,3.7,0
C005929,573,11065.98,11,74,263,0.626,17.0,3383,3,0,0,4.1,0
C000669,1119,6616.03,18,52,237,0.852,27.1,2495,0,0,0,10.0,0
C006222,212,22183.46,23,118,453,0.7,12.8,184,2,0,0,9.6,0
C002056,336,2352.67,10,48,167,0.824,18.9,406,5,0,0,7.1,0
C002272,234,1830.44,17,84,310,0.499,18.9,2611,1,0,0,8.3,0
C008567,238,4703.31,17,50,203,0.577,22.9,1705,4,0,0,5.5,0
A000923,234,3519.31,12,7,72,0.174,5.9,101,18,0,1,2.1,1
C003615,789,2044.32,13,62,258,0.762,7.6,1888,0,0,0,4.6,0
C004339,135,2015.78,12,72,244,0.863,15.9,2057,0,0,0,5.3,0
C000266,916,3834.12,17,75,259,0.508,26.0,1401,7,1,1,7.2,0
A000989,314,7860.82,15,1,22,0.117,6.7,33,5,3,1,5.9,1
A000176,650,3356.68,12,4,77,0.04,3.0,55,5,0,2,4.4,1
C006783,260,1509.73,13,65,231,0.406,27.5,562,4,0,0,7.8,0
C006373,337,6808.5,9,40,148,0.64,26.7,1457,6,0,1,2.3,0
C008315,833,6903.53,12,57,219,0.65,31.7,1577,5,0,0,5.6,0
C004318,356,6853.49,13,70,285,0.862,4.6,331,3,0,0,1.9,0
C001776,882,3167.44,14,58,229,0.507,14.9,1947,4,0,0,7.9,0
C000511,403,4559.44,11,45,196,0.564,17.8,1481,0,0,1,4.4,0
C003394,407,4421.53,13,71,282,0.903,18.3,827,1,0,0,3.3,0
C002975,80,9245.71,16,72,280,0.901,27.4,648,20,0,1,8.0,0
C003182,991,2691.97,14,111,402,0.78,24.2,812,6,0,0,5.5,0
C000851,462,5044.0,18,90,371,0.674,18.1,2195,7,1,0,10.0,0
C004537,319,5382.52,18,64,230,0.536,26.5,1049,8,1,0,10.0,0
C005791,215,4335.07,17,54,191,0.828,10.6,1119,0,0,0,4.8,0
C006844,121,7039.77,8,28,106,0.247,27.1,4062,2,0,0,6.9,0
C009031,1389,4180.33,14,75,309,0.631,18.2,2123,11,0,1,4.0,0
C007746,1615,4917.91,10,65,226,0.966,28.8,2197,1,0,0,0.0,0
C001283,878,5519.18,16,73,289,0.777,17.6,1466,2,0,0,10.0,0
A000794,289,3609.45,19,6,76,0.152,5.9,171,0,0,0,0.1,1
C004680,505,5887.28,16,52,229,0.81,11.9,1387,8,0,2,0.0,0
C004145,765,10975.41,14,73,285,0.674,10.0,1651,3,0,0,1.3,0
C001255,1137,3885.06,8,31,137,0.844,22.4,2948,7,0,0,5.8,0
C008123,463,5081.15,11,48,170,0.708,20.5,312,1,0,0,10.0,0
C007298,572,16961.6,13,77,284,0.916,24.5,3169,2,1,0,3.8,0
C008873,457,2253.48,17,90,372,0.611,26.3,570,7,2,0,6.3,0
C009480,430,3836.14,16,73,306,0.602,25.5,2330,0,0,0,5.0,0
C005567,279,13118.39,12,62,219,0.76,27.8,649,6,0,2,9.1,0
A000651,367,2475.75,18,10,107,0.319,2.4,61,2,0,0,7.5,1
C005207,737,5142.07,16,72,286,0.91,27.5,1226,16,0,0,4.6,0
C004731,323,2514.02,10,76,259,0.737,24.3,1523,0,0,1,9.8,0
C001635,847,6158.46,13,80,286,0.391,20.6,308,2,0,0,6.9,0
C000968,80,4625.43,18,113,378,0.852,16.7,3789,15,1,0,7.6,0
C009064,200,6364.63,14,63,269,0.848,23.0,893,0,0,0,7.9,0
A000242,287,15677.09,10,4,78,0.637,5.9,25,1,0,3,5.7,1
C004478,1133,7236.37,21,76,312,0.873,26.9,1291,1,0,0,6.8,0
C001202,577,1989.84,25,91,350,0.746,27.3,1773,1,1,1,4.4,0
C009969,486,8918.93,15,66,226,0.468,16.4,638,7,0,1,9.6,0
C003946,621,1560.35,19,80,321,0.774,22.4,515,4,1,0,10.0,0
C001834,411,1560.16,16,57,235,0.617,27.4,1385,3,0,0,6.0,0
C001845,198,4830.63,10,58,230,0.708,30.2,1521,1,0,0,5.0,0
C002808,362,4432.96,22,87,327,0.642,14.4,1005,16,2,0,9.1,0
C004565,363,6108.94,16,63,274,0.831,20.3,823,2,0,0,4.6,0
C003539,671,2994.21,8,33,153,0.415,23.2,539,5,0,0,10.0,0
C003239,306,9755.35,8,32,141,0.593,22.7,751,0,1,0,6.5,0
A000338,521,4896.31,12,4,43,0.067,7.8,129,6,0,1,5.2,1
C005258,781,2127.67,15,65,249,0.838,22.3,6985,3,0,0,9.5,0
C003017,1272,5526.86,18,84,346,0.592,21.9,596,10,0,0,9.2,0
C009593,570,3958.47,16,74,260,0.885,25.4,2277,3,0,0,8.5,0
C007761,486,4097.6,10,56,201,0.7,15.9,172,7,0,0,4.9,0
C007149,994,11738.67,10,49,177,0.715,22.3,1987,2,0,0,4.2,0
C003354,181,2074.57,12,56,203,0.516,17.3,330,4,0,0,5.4,0
C001984,213,7588.54,10,38,165,0.769,28.2,1870,5,0,0,3.8,0
C000953,30,6470.67,10,54,202,0.173,4.5,685,0,0,1,5.9,0
C005786,290,4146.3,19,117,409,0.69,27.2,913,6,0,0,4.6,0
A000108,1154,6262.73,14,4,51,0.498,5.5,33,1,1,3,4.8,1
C009260,361,6288.74,14,72,285,0.798,14.4,3782,0,0,0,6.3,0
C004066,358,6336.3,13,67,241,0.921,33.8,428,4,1,0,5.8,0
C008683,736,1681.08,11,52,209,0.695,28.6,364,1,0,2,3.0,0
C008290,189,3260.96,15,64,262,0.929,21.3,1063,6,1,0,8.3,0
C005610,44,3153.39,15,77,272,0.749,30.4,971,13,0,0,5.8,0
A000911,495,2683.18,17,6,66,0.396,6.1,726,8,0,1,3.5,1
C002352,512,8315.85,15,54,238,0.701,20.6,1501,0,0,1,4.4,0
C000368,469,2138.87,16,78,281,0.75,26.7,490,0,1,1,7.2,0
C003545,819,11352.2,17,92,333,0.791,24.2,721,0,1,0,7.2,0
C000425,1143,21174.39,11,69,247,0.536,25.7,2750,1,1,0,9.2,0
C002983,422,9383.63,18,88,328,0.803,20.4,4175,2,1,1,3.0,0
C009844,761,6700.46,22,102,403,0.755,26.0,3225,0,0,0,8.0,0
C005527,186,5256.6,14,57,212,0.667,20.2,530,15,0,0,0.8,0
C004223,621,6305.52,17,79,309,0.941,24.4,544,3,1,0,2.7,0
C006367,104,10552.13,12,34,152,0.661,19.8,643,2,0,0,2.5,0
C009572,666,3158.12,13,53,231,0.966,21.9,1357,2,0,1,5.6,0
C009976,290,3773.45,13,58,239,0.679,30.4,750,2,0,0,3.7,0
C005130,878,5581.86,12,47,187,0.873,21.0,3347,5,0,0,6.1,0
C003509,251,11422.91,20,127,443,0.613,25.1,983,2,0,0,6.2,0
C004949,96,5189.96,11,57,226,0.956,20.3,4332,9,0,0,5.8,0
C006569,190,6106.71,22,101,377,0.562,28.5,1567,9,0,1,8.5,0
C004076,1303,4169.35,14,38,160,0.861,26.6,1757,7,0,1,4.7,0
C000136,404,2073.0,17,75,311,0.538,21.1,6750,8,0,0,9.3,0
C001692,75,4512.72,12,34,150,0.876,22.2,883,0,0,0,6.2,0
C007559,509,4066.58,15,74,299,0.911,26.9,955,9,0,0,2.7,0
C009706,1101,7664.35,14,83,300,0.858,25.5,1159,6,0,0,5.7,0
A000717,817,10109.11,14,6,49,0.218,6.0,18,18,0,1,4.8,1
A000174,658,3623.0,11,2,400,0.216,13.2,240,9,0,1,0.0,1
C009711,107,12767.66,16,30,118,0.598,26.4,549,4,0,0,10.0,0
C003133,497,17783.14,18,104,371,0.961,17.4,1986,3,0,0,5.5,0
C004065,711,10087.18,8,45,154,0.713,27.5,1321,4,0,0,7.6,0
C006251,323,4572.74,16,77,352,0.607,24.5,1543,22,0,1,2.2,0
A000034,871,9892.98,9,2,38,0.099,20.1,121,2,0,2,6.6,1
A000182,813,14503.77,18,1,24,0.126,7.4,94,9,1,1,6.0,1
C007647,186,3193.32,12,55,245,0.931,15.1,1071,8,0,1,7.9,0
C002185,529,4564.34,10,50,206,0.777,13.1,396,8,0,0,6.1,0
C007455,492,5384.83,17,67,228,0.884,24.2,2389,11,1,0,9.0,0
C005225,364,3485.96,16,54,212,0.486,24.3,3838,0,0,2,4.0,0
C003401,634,2677.2,11,59,222,0.799,19.9,478,1,0,0,6.1,0
C008252,323,3023.71,15,75,293,0.744,20.2,1219,3,0,0,4.7,0
C002863,89,1782.58,15,75,285,0.604,17.1,802,0,0,0,7.3,0
C001286,717,16298.43,22,97,438,0.954,15.1,1718,3,1,0,7.9,0
C007479,96,2545.41,8,27,124,0.843,29.5,301,14,0,0,2.4,0
C002686,679,2453.34,22,106,445,0.346,21.1,1650,23,0,0,6.2,0
C004641,490,1264.43,9,42,149,0.758,20.7,1045,6,0,0,4.1,0
C003617,318,5414.6,15,58,264,0.541,17.2,991,1,0,0,5.1,0
C000928,729,2990.52,17,70,278,0.695,16.7,1270,10,0,2,5.7,0
C003884,489,9137.41,16,84,335,0.905,22.9,768,3,0,0,9.3,0
C005655,1418,5937.73,11,46,184,0.6,25.5,1606,2,1,0,10.0,0
A000836,1294,4828.69,7,63,54,0.299,5.1,43,8,0,1,10.0,1
C001906,309,7179.07,11,50,215,0.587,32.7,3043,1,0,0,6.9,0
C008396,364,2462.0,13,76,268,0.378,23.8,1005,4,0,0,5.9,0
A000953,731,3518.74,17,8,122,0.272,6.5,58,10,0,3,3.5,1
C008183,494,1984.9,21,67,279,0.687,25.7,529,10,0,0,6.2,0
C003887,1282,1114.33,13,48,212,0.91,24.6,785,1,0,1,10.0,0
C002997,446,2218.09,13,66,247,0.387,26.7,1229,5,0,1,7.5,0
C005119,723,4752.42,15,57,250,0.578,13.3,1004,7,0,0,3.6,0
C008324,521,9009.49,15,47,178,0.688,20.5,1397,2,2,0,7.1,0
C003446,205,9918.69,12,51,215,0.735,25.6,512,4,0,1,1.9,0
C009027,339,4435.6,5,20,74,0.644,21.9,6410,1,0,0,6.6,0
C009470,574,16958.93,16,73,293,0.897,20.6,864,1,0,0,7.5,0
C001042,425,9157.8,16,58,238,0.703,17.1,280,2,0,0,7.1,0
C001023,404,6092.55,15,51,228,0.69,33.8,5672,2,1,0,10.0,0
C000544,419,3417.3,11,57,195,0.483,26.4,1073,0,2,0,7.1,0
C005804,183,1983.6,16,81,331,0.621,26.5,3146,4,0,0,3.4,0
C006312,1123,8075.22,10,45,164,0.834,11.1,456,4,2,0,7.7,0
C008458,513,5126.89,16,81,283,0.917,24.5,2071,1,0,1,1.9,0
C009633,474,7258.47,20,85,360,0.423,26.0,1763,6,0,0,7.0,0
C007650,229,4928.32,17,59,255,0.688,22.3,1052,3,0,0,3.3,0
C000583,111,3584.78,14,80,291,0.728,28.8,572,1,0,1,10.0,0
C007842,315,6605.39,13,39,175,0.505,30.4,1791,1,0,0,4.6,0
A000173,433,8595.51,11,7,56,0.08,8.6,96,27,0,3,5.8,1
C005894,634,1781.78,14,53,235,0.59,23.5,245,5,0,0,8.2,0
C001114,125,2159.77,19,85,376,0.574,21.7,835,11,0,0,9.9,0
C000004,385,2432.02,11,70,255,0.706,27.9,4050,5,2,0,7.8,0
A000181,497,1616.11,13,5,82,0.199,4.8,133,12,0,0,2.4,1
C008399,374,3813.13,12,53,229,0.918,17.5,620,1,0,0,8.4,0
C009020,410,6187.14,16,64,280,0.9,10.5,543,5,0,0,0.5,0
C009496,1929,6554.89,17,82,329,0.569,16.2,87,7,0,0,1.5,0
